0.284996,-1.194102,0.843780,0.061047,-0.056025,0.821998,0.563431,0.060350,-0.068719,-0.036186,0.498380,-0.422447,0.148646,0.114899,0.035387,-0.170839,0.443453,-0.370479,-0.177268,-0.078302,0.019442,0.468000,-0.181723,0.029372,0.061670,1.199581,0.008644,0.106217,0.063922,-0.113173,-0.077349,-0.435994,1.019978,-0.011895,0.118431,0.039382
0.285577,-1.193473,0.843574,0.061121,-0.055365,0.821597,0.564072,0.060560,-0.069008,-0.037509,0.498174,-0.421955,0.145405,0.115208,0.035397,-0.171165,0.442874,-0.374311,-0.180716,-0.078825,0.022008,0.468000,-0.182057,0.026855,0.061866,1.200967,0.008301,0.104203,0.063905,-0.114366,-0.077253,-0.438724,1.021067,-0.011917,0.116212,0.040872
0.286201,-1.192791,0.843359,0.061182,-0.054875,0.821148,0.564767,0.060771,-0.068835,-0.038599,0.498608,-0.422173,0.142579,0.115581,0.035751,-0.171849,0.442615,-0.377798,-0.184308,-0.079256,0.024918,0.468000,-0.182025,0.024566,0.062078,1.202457,0.007961,0.102302,0.063883,-0.115401,-0.076939,-0.441324,1.022189,-0.011927,0.114067,0.042381
0.286909,-1.192005,0.843129,0.061219,-0.054722,0.820603,0.565569,0.060984,-0.067737,-0.039222,0.500324,-0.423811,0.140584,0.116081,0.036791,-0.173246,0.442998,-0.380594,-0.188187,-0.079502,0.028518,0.468000,-0.181261,0.022737,0.062324,1.204155,0.007626,0.100625,0.063849,-0.116120,-0.076193,-0.443663,1.023375,-0.011911,0.112069,0.043925
0.287802,-1.191162,0.842912,0.061430,-0.054880,0.820248,0.566046,0.061235,-0.066016,-0.039867,0.503467,-0.427589,0.139747,0.116989,0.038630,-0.173758,0.443838,-0.382318,-0.191451,-0.079791,0.032610,0.468000,-0.180515,0.020658,0.062438,1.205801,0.007280,0.099078,0.063737,-0.116433,-0.076137,-0.445961,1.024557,-0.011889,0.110205,0.045442
0.288787,-1.190289,0.842702,0.061727,-0.055193,0.819988,0.566360,0.061505,-0.063983,-0.040523,0.507323,-0.432438,0.139489,0.118101,0.040870,-0.173826,0.444907,-0.383506,-0.194406,-0.080102,0.036948,0.468000,-0.179779,0.018453,0.062487,1.207421,0.006928,0.097594,0.063587,-0.116543,-0.076425,-0.448240,1.025736,-0.011863,0.108407,0.046945
0.289748,-1.189167,0.842086,0.062126,-0.055291,0.819662,0.566779,0.060037,-0.062720,-0.040479,0.515850,-0.440476,0.143313,0.119559,0.042886,-0.172689,0.446323,-0.388607,-0.195496,-0.079965,0.041532,0.468000,-0.177279,0.017147,0.062772,1.210623,0.006605,0.096763,0.063499,-0.116396,-0.076460,-0.450308,1.027375,-0.011814,0.106900,0.048462
0.290467,-1.188293,0.841600,0.062776,-0.054531,0.819463,0.567068,0.057180,-0.063923,-0.039774,0.524933,-0.446658,0.147536,0.120096,0.042325,-0.171396,0.448212,-0.394910,-0.195940,-0.079682,0.046332,0.468000,-0.175148,0.015081,0.062788,1.213429,0.006250,0.095832,0.063297,-0.116032,-0.076433,-0.452325,1.030230,-0.011748,0.105774,0.050030
0.290704,-1.187915,0.841375,0.063928,-0.052056,0.819514,0.567098,0.051547,-0.070059,-0.037747,0.535128,-0.449127,0.152557,0.118793,0.036608,-0.169793,0.451047,-0.403618,-0.195090,-0.079107,0.051567,0.468000,-0.173757,0.011495,0.062267,1.215444,0.005831,0.094703,0.062865,-0.115232,-0.076284,-0.454240,1.035521,-0.011644,0.105411,0.051698
0.291205,-1.187289,0.841000,0.065175,-0.049999,0.819638,0.566962,0.044137,-0.074952,-0.035389,0.550648,-0.450234,0.157735,0.117997,0.032094,-0.168144,0.455256,-0.412253,-0.193177,-0.078472,0.056160,0.468000,-0.172601,0.007829,0.061571,1.217580,0.005391,0.093694,0.062346,-0.115514,-0.077975,-0.456396,1.039623,-0.011569,0.104672,0.053265
